latitude,longitude,elevation
52.525884,-117.655792,1346.7
52.525875,-117.655797,1346.6
52.525866,-117.655802,1346.5
52.525857,-117.655808,1346.5
52.525843,-117.655826,1346.4
52.525844,-117.655824,1346.3
52.525848,-117.655842,1346.3
52.525841,-117.655855,1346.2
52.525826,-117.655879,1346.1
52.52582,-117.655884,1346.0
52.525814,-117.655889,1346.0
52.525808,-117.655894,1345.9
52.525802,-117.655899,1345.9
52.525794,-117.655908,1345.8
52.525775,-117.655907,1345.7
52.525764,-117.655941,1345.6
52.525755,-117.655949,1345.5
52.525745,-117.655966,1345.4
52.525753,-117.655988,1345.3
52.525749,-117.655997,1345.3
52.52574,-117.656013,1345.2
52.525743,-117.65603,1345.1
52.525738,-117.656051,1345.1
52.52574,-117.656055,1345.0
52.525736,-117.656073,1345.0
52.525724,-117.656092,1344.9
52.525716,-117.656104,1344.8
52.525713,-117.656116,1344.7
52.525704,-117.656133,1344.7
52.525694,-117.656139,1344.6
52.525692,-117.656143,1344.6
52.525676,-117.656155,1344.5
52.525661,-117.656178,1344.3
52.525656,-117.656191,1344.3
52.525652,-117.656204,1344.2
52.525647,-117.656227,1344.1
52.525641,-117.656236,1344.1
52.525635,-117.656245,1344.0
52.525623,-117.656253,1344.0
52.525624,-117.656264,1343.9
52.525628,-117.656256,1343.9
52.52563,-117.656238,1343.8
52.525631,-117.656245,1343.8
52.525635,-117.656242,1343.8
52.525635,-117.656262,1343.7
52.525628,-117.656258,1343.6
52.525629,-117.65627,1343.6
52.525623,-117.656275,1343.5
52.525616,-117.656295,1343.5
52.525607,-117.656303,1343.4
52.5256,-117.656329,1343.3
52.525598,-117.65634,1343.3
52.525588,-117.656362,1343.1
52.525588,-117.656373,1343.1
52.525593,-117.656389,1343.0
52.525586,-117.656406,1343.0
52.525577,-117.656424,1342.9
52.525574,-117.656427,1342.9
52.525554,-117.656457,1342.7
52.525552,-117.656471,1342.6
52.525548,-117.656485,1342.6
52.525544,-117.656498,1342.5
52.52554,-117.656512,1342.4
52.525534,-117.656517,1342.4
52.525526,-117.656531,1342.3
52.525518,-117.656558,1342.2
52.525513,-117.656576,1342.1
52.525507,-117.656592,1342.1
52.5255,-117.656605,1342.0
52.525492,-117.656616,1341.9
52.525492,-117.656623,1341.9
52.525482,-117.656621,1341.8
52.525475,-117.656627,1341.8
52.525465,-117.656637,1341.7
52.525457,-117.65666,1341.6
52.525444,-117.656675,1341.5
52.525435,-117.65668,1341.4
52.525436,-117.656706,1341.3
52.525445,-117.65673,1341.2
52.525438,-117.656758,1341.1
52.525435,-117.656756,1341.1
52.525427,-117.656766,1341.0
52.525426,-117.656786,1340.9
52.525423,-117.656795,1340.9
52.525414,-117.656801,1340.8
52.52541,-117.656804,1340.8
52.525396,-117.656818,1340.7
52.525393,-117.656831,1340.6
52.525388,-117.656845,1340.6
52.52538,-117.656841,1340.5
52.525374,-117.656854,1340.4
52.525361,-117.656877,1340.3
52.525358,-117.656885,1340.3
52.525354,-117.656893,1340.2
52.52535,-117.656901,1340.2
52.525348,-117.656908,1340.2
52.525334,-117.656934,1340.0
52.525323,-117.656933,1340.0
52.525315,-117.656921,1339.9
52.52531,-117.656915,1339.8
52.525295,-117.656921,1339.7
52.525285,-117.656905,1339.6
52.525283,-117.656906,1339.6
52.525277,-117.656904,1339.6
52.525268,-117.656909,1339.5
52.525257,-117.656915,1339.4
52.525249,-117.656918,1339.4
52.525246,-117.656938,1339.3
52.525234,-117.656948,1339.2
52.52522,-117.656957,1339.1
52.525212,-117.656967,1339.0
52.525197,-117.656961,1338.9
52.525189,-117.656954,1338.9
52.52518,-117.656954,1338.8
52.525169,-117.656949,1338.7
52.525161,-117.656956,1338.7
52.525154,-117.656949,1338.6
52.525147,-117.656944,1338.6
52.525142,-117.656921,1338.5
52.525133,-117.656906,1338.4
52.52512,-117.656883,1338.3
52.525108,-117.656877,1338.2
52.525098,-117.656872,1338.1
52.525095,-117.65686,1338.1
52.525093,-117.656856,1338.0
52.525091,-117.656848,1338.0
52.525091,-117.656847,1338.0
52.525081,-117.656832,1337.9
52.52507,-117.656841,1337.8
52.525063,-117.656813,1337.7
52.525056,-117.656805,1337.6
52.525049,-117.656798,1337.6
52.525041,-117.65679,1337.5
52.52503,-117.656786,1337.4
52.525021,-117.656788,1337.3
52.525016,-117.656797,1337.3
52.525015,-117.656804,1337.2
52.525011,-117.656802,1337.2
52.524999,-117.656783,1337.1
52.524999,-117.656771,1337.0
52.524989,-117.656763,1336.9
52.524977,-117.656763,1336.8
52.524971,-117.656762,1336.8
52.524955,-117.656753,1336.7
52.524947,-117.656757,1336.6
52.524944,-117.656758,1336.6
52.524933,-117.656745,1336.5
52.524929,-117.656723,1336.4
52.524923,-117.656694,1336.2
52.524923,-117.656687,1336.2
52.524923,-117.65668,1336.1
52.524923,-117.656674,1336.1
52.524924,-117.656667,1336.1
52.524924,-117.65666,1336.1
52.524924,-117.656654,1336.0
52.524925,-117.656647,1336.0
52.524925,-117.65664,1336.0
52.524925,-117.65664,1336.0
52.524923,-117.656617,1335.9
52.524928,-117.656635,1335.8
52.524925,-117.656648,1335.8
52.524943,-117.656674,1335.6
52.524946,-117.656684,1335.6
52.52496,-117.656714,1335.5
52.524969,-117.65673,1335.4
52.524973,-117.656754,1335.4
52.524978,-117.656758,1335.3
52.524976,-117.656739,1335.3
52.524977,-117.656743,1335.3
52.524991,-117.656764,1335.2
52.524998,-117.656758,1335.2
52.525004,-117.656772,1335.2
52.525,-117.656785,1335.2
52.525011,-117.656764,1335.2
52.525018,-117.656762,1335.2
52.525023,-117.65676,1335.2
52.525021,-117.656744,1335.1
52.525021,-117.656732,1335.1
52.525021,-117.656698,1335.1
52.525023,-117.65669,1335.1
52.525025,-117.656681,1335.1
52.525027,-117.656672,1335.1
52.525017,-117.656645,1335.1
52.525011,-117.656623,1335.1
52.525015,-117.656628,1335.1
52.525025,-117.656584,1335.2
52.524995,-117.656628,1335.2
52.524962,-117.656681,1335.2
52.52493,-117.656734,1335.2
52.524898,-117.656787,1335.2
52.524866,-117.656841,1335.2
52.524834,-117.656894,1335.1
52.524802,-117.656947,1334.9
52.524755,-117.656938,1334.7
52.524723,-117.656947,1334.4
52.524691,-117.656956,1334.2
52.524658,-117.656965,1334.4
52.524626,-117.656974,1334.6
52.524754,-117.656892,1335.1
52.524786,-117.656941,1335.2
52.5248,-117.65698,1335.2
52.524812,-117.657,1335.2
52.524799,-117.656988,1335.2
52.524808,-117.656976,1335.2
52.524809,-117.65703,1335.2
52.524808,-117.657028,1335.2
52.524825,-117.657023,1335.2
52.524828,-117.657015,1335.2
52.524826,-117.657011,1335.2
52.524826,-117.657011,1335.2
52.524822,-117.65701,1335.2
52.524824,-117.657017,1335.2
52.524824,-117.657018,1335.2
52.524822,-117.657017,1335.2
52.52482,-117.657017,1335.2
52.52482,-117.657018,1335.2
52.524818,-117.657019,1335.2
52.524816,-117.657017,1335.2
52.524814,-117.657015,1335.2
52.524814,-117.657013,1335.2
52.524815,-117.657013,1335.2
52.524817,-117.657015,1335.2
52.524818,-117.657017,1335.2
52.524819,-117.657016,1335.2
52.524821,-117.657018,1335.2
52.524823,-117.657019,1335.2
52.524826,-117.657023,1335.2
52.524837,-117.657022,1335.2
52.524883,-117.657033,1335.2
52.524919,-117.657037,1335.1
52.524955,-117.657042,1335.1
52.524981,-117.657059,1335.1
52.524993,-117.657067,1335.1
52.525024,-117.65706,1335.1
52.525038,-117.657065,1335.2
52.525048,-117.657078,1335.2
52.525038,-117.657085,1335.2
52.525066,-117.657052,1335.3
52.525062,-117.657014,1335.3
52.525072,-117.656993,1335.4
52.525072,-117.656965,1335.4
52.525067,-117.656951,1335.5
52.525062,-117.656936,1335.5
52.525053,-117.65691,1335.6
52.525049,-117.656908,1335.6
52.525046,-117.656907,1335.6
52.525042,-117.656905,1335.6
52.525038,-117.656903,1335.7
52.525034,-117.656901,1335.7
52.52503,-117.656899,1335.7
52.525017,-117.656897,1335.8
52.525006,-117.656884,1335.9
52.524995,-117.656871,1335.9
52.524989,-117.656854,1336.0
52.524985,-117.656835,1336.1
52.52498,-117.656824,1336.1
52.524981,-117.656797,1336.3
52.524992,-117.656803,1336.3
52.524996,-117.656784,1336.4
52.525008,-117.65677,1336.5
52.525018,-117.656761,1336.6
52.525019,-117.656751,1336.6
52.525026,-117.656739,1336.7
52.525036,-117.656757,1336.8
52.525039,-117.656756,1336.8
52.525051,-117.656774,1337.0
52.52508,-117.656808,1337.2
52.525099,-117.656817,1337.3
52.525115,-117.656821,1337.5
52.525117,-117.656815,1337.5
52.525133,-117.656811,1337.6
52.525148,-117.656836,1337.7
52.525159,-117.65685,1337.8
52.525179,-117.656857,1337.9
52.525199,-117.656871,1338.1
52.525204,-117.656875,1338.1
52.525209,-117.65688,1338.1
52.525214,-117.656884,1338.2
52.525221,-117.656907,1338.3
52.52523,-117.656919,1338.3
52.525238,-117.656931,1338.4
52.525243,-117.656925,1338.4
52.525238,-117.65693,1338.5
52.525246,-117.656933,1338.5
52.525271,-117.656928,1338.7
52.525289,-117.656928,1338.8
52.525275,-117.656919,1338.9
52.525266,-117.656905,1339.0
52.525256,-117.656882,1339.1
52.525282,-117.656876,1339.2
52.525289,-117.656863,1339.3
52.525304,-117.65686,1339.4
52.5253,-117.656848,1339.4
52.525298,-117.656844,1339.4
52.525306,-117.656836,1339.5
52.52531,-117.656828,1339.5
52.525309,-117.656835,1339.6
52.525313,-117.656818,1339.6
52.525317,-117.656815,1339.7
52.525319,-117.656817,1339.7
52.525327,-117.656825,1339.7
52.525333,-117.656793,1339.8
52.525343,-117.656787,1339.9
52.525353,-117.656782,1340.0
52.525362,-117.656776,1340.0
52.525372,-117.656771,1340.1
52.525392,-117.656751,1340.2
52.525394,-117.656757,1340.3
52.525406,-117.656752,1340.3
52.525401,-117.656748,1340.4
52.5254,-117.656748,1340.4
52.525415,-117.656741,1340.5
52.525428,-117.656744,1340.5
52.525426,-117.65673,1340.6
52.525422,-117.65671,1340.7
52.525434,-117.656705,1340.7
52.525441,-117.656677,1340.8
52.525453,-117.656656,1340.9
52.52546,-117.656644,1341.0
52.525467,-117.656632,1341.1
52.525462,-117.656629,1341.1
52.525454,-117.656607,1341.2
52.52545,-117.656592,1341.2
52.525449,-117.656586,1341.3
52.525462,-117.656573,1341.4
52.525474,-117.656553,1341.5
52.52548,-117.656535,1341.5
52.525481,-117.65652,1341.6
52.525482,-117.656506,1341.6
52.525483,-117.656492,1341.7
52.525484,-117.656478,1341.7
52.525495,-117.656469,1341.8
52.525495,-117.656446,1341.9
52.525496,-117.656427,1342.0
52.525496,-117.656432,1342.0
52.525498,-117.65642,1342.0
52.525497,-117.656406,1342.1
52.525506,-117.656381,1342.2
52.525509,-117.65637,1342.2
52.525513,-117.65636,1342.3
52.525518,-117.65635,1342.3
52.525523,-117.65634,1342.3
52.525527,-117.656329,1342.4
52.525533,-117.656331,1342.4
52.525523,-117.656335,1342.5
52.525516,-117.656332,1342.5
52.525524,-117.656309,1342.6
52.525537,-117.656304,1342.7
52.525549,-117.6563,1342.8
52.525561,-117.656303,1342.8
52.52556,-117.656291,1342.9
52.525553,-117.656298,1342.9
52.525549,-117.656284,1343.0
52.52556,-117.656272,1343.0
52.525574,-117.656262,1343.1
52.525589,-117.656246,1343.2
52.525597,-117.656252,1343.3
52.525602,-117.656234,1343.3
52.525617,-117.656203,1343.5
52.525624,-117.656182,1343.6
52.525616,-117.656163,1343.6
52.525615,-117.656147,1343.7
52.525615,-117.656132,1343.7
52.525614,-117.656117,1343.8
52.525614,-117.656105,1343.8
52.52561,-117.656099,1343.9
52.525614,-117.65611,1343.9
52.525621,-117.656098,1344.0
52.525628,-117.656078,1344.0
52.52562,-117.656071,1344.1
52.525627,-117.656067,1344.1
52.525644,-117.656067,1344.2
52.525649,-117.656046,1344.3
52.525653,-117.656034,1344.3
52.525661,-117.65602,1344.4
52.525664,-117.656022,1344.4
52.525675,-117.656007,1344.5
52.525681,-117.655997,1344.5
52.525687,-117.65599,1344.6
52.525699,-117.655965,1344.7
52.525713,-117.655953,1344.8
52.525719,-117.655947,1344.8
52.525725,-117.655942,1344.9
52.525732,-117.655936,1344.9
52.525738,-117.655904,1345.0
52.525748,-117.655891,1345.1
52.525748,-117.655863,1345.2
52.52575,-117.655866,1345.2
52.525764,-117.655854,1345.3
52.525767,-117.655864,1345.3
52.52577,-117.655861,1345.3
52.525779,-117.655856,1345.4
52.525784,-117.655851,1345.4
52.525783,-117.655839,1345.5
52.525783,-117.655814,1345.5
52.525789,-117.655808,1345.6
52.525791,-117.6558,1345.6
52.525791,-117.655782,1345.7
52.525807,-117.65578,1345.8
52.525823,-117.655777,1345.9
52.525825,-117.655775,1345.9
52.525828,-117.655781,1345.9
52.525816,-117.655786,1346.0
52.525816,-117.655773,1346.0
52.525823,-117.65579,1346.1
52.525833,-117.65578,1346.1
52.525834,-117.655758,1346.2
52.52586,-117.655758,1346.4
52.525867,-117.655755,1346.4
52.525874,-117.655752,1346.5
52.525881,-117.655731,1346.5
52.525887,-117.655724,1346.6
52.525893,-117.655716,1346.6
52.5259,-117.655708,1346.7
52.525903,-117.655702,1346.7
52.525918,-117.65572,1346.8
52.525915,-117.655692,1346.9
52.525911,-117.655687,1346.9
52.525918,-117.655671,1347.0
52.52594,-117.655646,1347.1
52.525938,-117.655635,1347.2
52.525934,-117.655642,1347.2
52.525936,-117.655649,1347.2
52.525939,-117.655655,1347.2
52.525941,-117.655662,1347.3
52.525944,-117.655668,1347.3
52.525946,-117.655675,1347.3
52.525948,-117.655681,1347.3
52.525951,-117.655688,1347.4
52.525953,-117.655694,1347.4
52.525956,-117.655701,1347.4
52.525958,-117.655707,1347.4
52.52596,-117.655714,1347.5
52.525963,-117.65572,1347.5
52.525965,-117.655727,1347.5
52.525968,-117.655733,1347.5
52.52597,-117.65574,1347.5
52.525972,-117.655746,1347.6
52.525978,-117.655732,1347.6
52.525982,-117.655718,1347.7
52.525987,-117.655706,1347.7
52.525993,-117.655697,1347.7
52.52599,-117.65568,1347.8
52.525986,-117.655666,1347.8
52.525996,-117.655658,1347.9
52.526004,-117.655655,1347.9
52.525996,-117.655649,1348.0
52.526018,-117.655631,1348.1
52.526018,-117.655629,1348.1
52.526023,-117.655617,1348.1
52.52602,-117.655618,1348.2
52.526025,-117.655596,1348.2
52.526029,-117.655599,1348.2
52.526034,-117.6556,1348.3
52.526048,-117.655605,1348.3
52.526054,-117.655584,1348.4
52.526073,-117.655572,1348.5
52.526069,-117.655556,1348.5
52.526072,-117.655551,1348.6
52.526081,-117.65554,1348.6
52.526084,-117.655521,1348.7
52.526082,-117.655513,1348.7
52.526084,-117.655501,1348.7
52.526086,-117.655502,1348.7
52.526087,-117.655494,1348.7
52.526101,-117.655491,1348.8
52.526108,-117.655491,1348.8
52.52611,-117.65547,1348.9
52.526118,-117.655456,1348.9
52.52613,-117.655455,1349.0
52.526138,-117.655458,1349.0
52.526146,-117.655459,1349.0
52.526153,-117.655453,1349.1
52.526162,-117.655457,1349.1
52.526176,-117.65543,1349.2
52.526175,-117.655409,1349.2
52.52618,-117.655401,1349.3
52.526196,-117.655395,1349.3
52.526201,-117.655389,1349.3
52.526211,-117.655376,1349.4
52.526216,-117.655374,1349.4
52.526227,-117.655372,1349.4
52.526229,-117.655383,1349.5
52.526234,-117.655358,1349.5
52.526235,-117.655357,1349.5
52.526253,-117.655354,1349.6
52.526257,-117.655345,1349.6
52.526279,-117.655333,1349.6
52.526293,-117.655326,1349.7
52.526301,-117.655328,1349.7
52.526309,-117.655329,1349.7
52.526317,-117.655331,1349.7
52.526325,-117.655324,1349.8
52.526326,-117.655319,1349.8
52.526339,-117.655306,1349.8
52.526349,-117.655291,1349.9
52.52636,-117.655283,1349.9
52.526372,-117.655275,1349.9
52.526374,-117.655253,1350.0
52.526384,-117.655243,1350.0
52.526388,-117.65523,1350.0
52.526393,-117.655238,1350.1
52.526403,-117.655207,1350.1
52.526403,-117.655201,1350.1
52.526406,-117.655195,1350.1
52.526414,-117.65517,1350.2
52.526415,-117.655154,1350.2
52.526416,-117.655138,1350.2
52.52643,-117.655139,1350.3
52.526442,-117.655133,1350.3
52.52645,-117.655145,1350.3
52.526457,-117.655145,1350.4
52.52646,-117.65514,1350.4
52.526463,-117.655119,1350.4
52.526476,-117.655112,1350.4
52.526481,-117.655107,1350.5
52.526493,-117.655085,1350.5
52.526502,-117.655073,1350.5
52.526508,-117.65507,1350.5
52.526514,-117.655067,1350.6
52.526514,-117.655055,1350.6
52.526515,-117.655062,1350.6
52.526528,-117.655053,1350.6
52.526554,-117.655041,1350.7
52.526565,-117.655039,1350.7
52.526577,-117.655043,1350.7
52.526588,-117.655048,1350.7
52.526587,-117.655053,1350.7
52.526599,-117.655046,1350.8
52.526616,-117.655043,1350.8
52.526625,-117.655041,1350.8
52.526635,-117.655038,1350.8
52.526644,-117.655036,1350.9
52.526652,-117.65503,1350.9
52.526668,-117.655013,1350.9
52.526663,-117.655013,1350.9
52.526673,-117.655015,1350.9
52.526679,-117.655006,1351.0
52.526696,-117.655002,1351.0
52.526702,-117.654995,1351.0
52.526709,-117.655001,1351.0
52.526725,-117.655,1351.1
52.526727,-117.654997,1351.1
52.526747,-117.654999,1351.1
52.526756,-117.655006,1351.1
52.526773,-117.655004,1351.2
52.526776,-117.654971,1351.2
52.526786,-117.654955,1351.2
52.526791,-117.654938,1351.3
52.526796,-117.654921,1351.3
52.526801,-117.654905,1351.3
52.526799,-117.654881,1351.3
52.526802,-117.654869,1351.4
52.526805,-117.654858,1351.4
52.526808,-117.654847,1351.4
52.526819,-117.654847,1351.4
52.526827,-117.654876,1351.5
52.526833,-117.654869,1351.5
52.526837,-117.654829,1351.5
52.526842,-117.654817,1351.6
52.526847,-117.654805,1351.6
52.526845,-117.654797,1351.6
52.52686,-117.654791,1351.6
52.526859,-117.654775,1351.6
52.526862,-117.654758,1351.7
52.526871,-117.654773,1351.7
52.52687,-117.654761,1351.7
52.526874,-117.654757,1351.7
52.526886,-117.654733,1351.8
52.526891,-117.65471,1351.8
52.526899,-117.654701,1351.8
52.526907,-117.654691,1351.8
52.526916,-117.654682,1351.8
52.526925,-117.654666,1351.9
52.526929,-117.654648,1351.9
52.526933,-117.654654,1351.9
52.52694,-117.654647,1351.9
52.526947,-117.654646,1351.9
52.526955,-117.654652,1351.9
52.526958,-117.654647,1351.9
52.526969,-117.65463,1352.0
52.526972,-117.654616,1352.0
52.526974,-117.654601,1352.0
52.526975,-117.654586,1352.0
52.526976,-117.654571,1352.0
52.526979,-117.654572,1352.1
52.526987,-117.654559,1352.1
52.527002,-117.654556,1352.1
52.527006,-117.654544,1352.1
52.527006,-117.654555,1352.1
52.527019,-117.654539,1352.2
52.527019,-117.654529,1352.2
52.52703,-117.654516,1352.2
52.527047,-117.654532,1352.2
52.527058,-117.654537,1352.3
52.52707,-117.654542,1352.3
52.527089,-117.654521,1352.3
52.527096,-117.654513,1352.3
52.527103,-117.654506,1352.4
52.527109,-117.654505,1352.4
52.527129,-117.654499,1352.4
52.527127,-117.654491,1352.4
52.527132,-117.654475,1352.4
52.527136,-117.654477,1352.5
52.527144,-117.654465,1352.5
52.527159,-117.654462,1352.5
52.527161,-117.654443,1352.5
52.527179,-117.65443,1352.6
52.527181,-117.654427,1352.6
52.527194,-117.654404,1352.6
52.527202,-117.654404,1352.6
52.527213,-117.654407,1352.6
52.527228,-117.6544,1352.7
52.527236,-117.65441,1352.7
52.527252,-117.654385,1352.7
52.527256,-117.654374,1352.8
52.52726,-117.654363,1352.8
52.527275,-117.654343,1352.8
52.527283,-117.654337,1352.8
52.52729,-117.654331,1352.8
52.527297,-117.654325,1352.9
52.527291,-117.654312,1352.9
52.527296,-117.654301,1352.9
52.527315,-117.654296,1353.0
52.527322,-117.654299,1353.0
52.527331,-117.654294,1353.0
52.527335,-117.654283,1353.0
52.527336,-117.654255,1353.1
52.527348,-117.654247,1353.1
52.527352,-117.654237,1353.1
52.52736,-117.654225,1353.1
52.527366,-117.654225,1353.2
52.527373,-117.654208,1353.2
52.527379,-117.654188,1353.2
52.527386,-117.654167,1353.3
52.527382,-117.654161,1353.3
52.527389,-117.654146,1353.3
52.527385,-117.654155,1353.3
52.527394,-117.654139,1353.4
52.5274,-117.654139,1353.4
52.527411,-117.654136,1353.4
52.527418,-117.654118,1353.4
52.527428,-117.654116,1353.5
52.527435,-117.654099,1353.5
52.527436,-117.654093,1353.5
52.527448,-117.654093,1353.6
52.527454,-117.6541,1353.6
52.52747,-117.654077,1353.6
52.527482,-117.654087,1353.7
52.527488,-117.654069,1353.7
52.527495,-117.654063,1353.7
52.527505,-117.654052,1353.8
52.52751,-117.654047,1353.8
52.52752,-117.654041,1353.8
52.527522,-117.654038,1353.8
52.52753,-117.654012,1353.9
52.527538,-117.654002,1354.0
52.527535,-117.65397,1354.0
52.527551,-117.653971,1354.1
52.527569,-117.653956,1354.2
52.527572,-117.653963,1354.2
52.527582,-117.653961,1354.3
52.527606,-117.653963,1354.4
52.527603,-117.653946,1354.4
52.527614,-117.653936,1354.5
52.527619,-117.653925,1354.5
52.527623,-117.653915,1354.6
52.527621,-117.653922,1354.6
52.527633,-117.653895,1354.7
52.527635,-117.653875,1354.8
52.527649,-117.653863,1354.9
52.527657,-117.653853,1354.9
52.527663,-117.653847,1355.0
52.527662,-117.653849,1355.0
52.527661,-117.65382,1355.1
52.52766,-117.653796,1355.2
52.527663,-117.65378,1355.3
52.52767,-117.653768,1355.4
52.527674,-117.653774,1355.4
52.527693,-117.65378,1355.5
52.527704,-117.653774,1355.6
52.527702,-117.653758,1355.7
52.527701,-117.653744,1355.7
52.527714,-117.653733,1355.8
52.52772,-117.653742,1355.9
52.527733,-117.653726,1356.0
52.527738,-117.653736,1356.1
52.527736,-117.653722,1356.1
52.527735,-117.653711,1356.2
52.527745,-117.653707,1356.3
52.527742,-117.653691,1356.4
52.527752,-117.653686,1356.4
52.527763,-117.653678,1356.5
52.527773,-117.653678,1356.6
52.52777,-117.653657,1356.7
52.527768,-117.653634,1356.8
52.527773,-117.653623,1356.9
52.527779,-117.653621,1356.9
52.52778,-117.653618,1356.9
52.527785,-117.653595,1357.0
52.527797,-117.653594,1357.1
52.527802,-117.653584,1357.2
52.527802,-117.653586,1357.2
52.527817,-117.653572,1357.3
52.527825,-117.653579,1357.4
52.52783,-117.653578,1357.4
52.527835,-117.653584,1357.5
52.52784,-117.65359,1357.5
52.527849,-117.653575,1357.6
52.527856,-117.653542,1357.8
52.527863,-117.65353,1357.9
52.527859,-117.653513,1357.9
52.527859,-117.653494,1358.0
52.527862,-117.653483,1358.1
52.52786,-117.653454,1358.2
52.527859,-117.653453,1358.2
52.527849,-117.653445,1358.3
52.527856,-117.653435,1358.4
52.527847,-117.653423,1358.5
52.527856,-117.653428,1358.5
52.527856,-117.653406,1358.6
52.527871,-117.653408,1358.8
52.527875,-117.653389,1358.9
52.527879,-117.653377,1358.9
52.527891,-117.653338,1359.1
52.527898,-117.653324,1359.2
52.527903,-117.653314,1359.2
52.527908,-117.653303,1359.3
52.527913,-117.653292,1359.4
52.527917,-117.653282,1359.4
52.527924,-117.653274,1359.5
52.527923,-117.653261,1359.5
52.527941,-117.653257,1359.7
52.527955,-117.65324,1359.8
52.52796,-117.653223,1359.9
52.527964,-117.653205,1360.0
52.527977,-117.653186,1360.1
52.527982,-117.65318,1360.1
52.527988,-117.653173,1360.2
52.527993,-117.653167,1360.2
52.527999,-117.65316,1360.3
52.528006,-117.653157,1360.3
52.528002,-117.65314,1360.4
52.527999,-117.653138,1360.4
52.527999,-117.653132,1360.4
52.527999,-117.65314,1360.5
52.528002,-117.653141,1360.5
52.52801,-117.653137,1360.5
52.528012,-117.653117,1360.6
52.52802,-117.653118,1360.7
52.528022,-117.65313,1360.7
52.528036,-117.653136,1360.8
52.528038,-117.653135,1360.8
52.528041,-117.653105,1361.0
52.528046,-117.653089,1361.0
52.528058,-117.653072,1361.1
52.52806,-117.653071,1361.1
52.528074,-117.653071,1361.2
52.528075,-117.653052,1361.3
52.528073,-117.653054,1361.3
52.528076,-117.653052,1361.3
52.528085,-117.653038,1361.4
52.528092,-117.653037,1361.4
52.528103,-117.653017,1361.5
52.528107,-117.653007,1361.6
52.52811,-117.652997,1361.6
52.528114,-117.652988,1361.6
52.528117,-117.65297,1361.7
52.528118,-117.652946,1361.8
52.52813,-117.652942,1361.9
52.52813,-117.652957,1361.9
52.528141,-117.652945,1362.0
52.528154,-117.652922,1362.0
52.528157,-117.652918,1362.1
52.528167,-117.652895,1362.1
52.528175,-117.652889,1362.2
52.528173,-117.652883,1362.2
52.528174,-117.652865,1362.2
52.528192,-117.652886,1362.3
52.528197,-117.652878,1362.3
52.528191,-117.652864,1362.4
52.528196,-117.652845,1362.4
52.528204,-117.652841,1362.4
52.528204,-117.652826,1362.5
52.528212,-117.652802,1362.5
52.528235,-117.652812,1362.6
52.528239,-117.652802,1362.6
52.528243,-117.652793,1362.6
52.528247,-117.652783,1362.6
52.528253,-117.652772,1362.6
52.528255,-117.652766,1362.6
52.528267,-117.652744,1362.7
52.528268,-117.65271,1362.7
52.528271,-117.652693,1362.7
52.528274,-117.652677,1362.8
52.528282,-117.652673,1362.8
52.528293,-117.652668,1362.8
52.528301,-117.652669,1362.8
52.528312,-117.652661,1362.8
52.528304,-117.652628,1362.8
52.528309,-117.652628,1362.9
52.528322,-117.652625,1362.9
52.528316,-117.65262,1362.9
52.528314,-117.652611,1362.9
52.528322,-117.652608,1362.9
52.528323,-117.652604,1362.9
52.528343,-117.652593,1363.0
52.528348,-117.652569,1363.0
52.528355,-117.652562,1363.0
52.528356,-117.652545,1363.0
52.528347,-117.652528,1363.1
52.528341,-117.652514,1363.1
52.528335,-117.6525,1363.1
52.528329,-117.652486,1363.1
52.528327,-117.652442,1363.2
52.528332,-117.65247,1363.3
52.528332,-117.65246,1363.3
52.528337,-117.652468,1363.3
52.52833,-117.65245,1363.4
52.528338,-117.652454,1363.4
52.528354,-117.652452,1363.4
52.528339,-117.652413,1363.6
52.528332,-117.652403,1363.6
52.528331,-117.652377,1363.7
52.528336,-117.65237,1363.7
52.528331,-117.652357,1363.7
52.528332,-117.65233,1363.8
52.528333,-117.65232,1363.8
52.528334,-117.65231,1363.9
52.528335,-117.6523,1363.9
52.528336,-117.652291,1363.9
52.528336,-117.652274,1363.9
52.528343,-117.652271,1364.0
52.528339,-117.652252,1364.0
52.528344,-117.652248,1364.1
52.528335,-117.652218,1364.1
52.528335,-117.652204,1364.2
52.528335,-117.65219,1364.2
52.528323,-117.652137,1364.4
52.52832,-117.652119,1364.4
52.528318,-117.652109,1364.4
52.528311,-117.652105,1364.5
52.528314,-117.65209,1364.5
52.528323,-117.652068,1364.6
52.528325,-117.652043,1364.6
52.528316,-117.652024,1364.7
52.528319,-117.651974,1364.7
52.528321,-117.651951,1364.8
52.528323,-117.651929,1364.8
52.528322,-117.651926,1364.8
52.528327,-117.651905,1364.8
52.52833,-117.651891,1364.9
52.528328,-117.651883,1364.9
52.528337,-117.651871,1364.9
52.52834,-117.651859,1364.9
52.528343,-117.651847,1364.9
52.528345,-117.651835,1364.9
52.528348,-117.651823,1364.9
52.528358,-117.65182,1364.9
52.528371,-117.651809,1365.0
52.528374,-117.651795,1365.0
52.528372,-117.651782,1365.0
52.528376,-117.65175,1365.0
52.528374,-117.651738,1365.0
52.528381,-117.65173,1365.0
52.52839,-117.651732,1365.0
52.528395,-117.651727,1365.0
52.528393,-117.651709,1365.0
52.528393,-117.651674,1365.0
52.528399,-117.651656,1365.0
52.528401,-117.651647,1365.0
52.528405,-117.651634,1365.0
52.528408,-117.651621,1365.0
52.528412,-117.651609,1365.0
